shipping_id,order_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date
S004332,O004332,우체국택배,Preparing,2024-10-15 18:16:47,
S006984,O006984,대한통운,Cancelled,2024-10-15 09:49:59,
S005705,O005705,대한통운,Delivered,2024-10-15 19:07:10,2024-10-19 19:07:10
S003703,O003703,대한통운,Shipped,2024-10-16 05:06:08,
S002043,O002043,대한통운,Delivered,2024-10-15 15:23:09,2024-10-16 15:23:09
S000961,O000961,대한통운,Shipped,2024-10-16 13:10:55,
S007415,O007415,대한통운,Cancelled,2024-10-16 15:36:47,
S007218,O007218,대한통운,Delivered,2024-10-16 08:18:44,2024-10-18 08:18:44
S002781,O002781,롯데택배,Delivered,2024-10-15 22:36:58,2024-10-19 22:36:58
S007976,O007976,우체국택배,Cancelled,2024-10-16 06:34:26,
S004822,O004822,한진택배,Delivered,2024-10-16 08:03:39,2024-10-19 08:03:39
S005913,O005913,한진택배,Delivered,2024-10-16 09:09:36,2024-10-21 09:09:36
S002110,O002110,롯데택배,Delivered,2024-10-16 16:16:01,2024-10-20 16:16:01
S004038,O004038,대한통운,Delivered,2024-10-16 18:38:33,2024-10-21 18:38:33
S002818,O002818,롯데택배,Preparing,2024-10-16 10:16:35,
S009099,O009099,우체국택배,Shipped,2024-10-16 17:48:33,
S001398,O001398,한진택배,Delivered,2024-10-16 02:52:39,2024-10-18 02:52:39
S000790,O000790,대한통운,Delivered,2024-10-16 04:53:53,2024-10-19 04:53:53
S001755,O001755,롯데택배,Shipped,2024-10-16 12:58:52,
S008586,O008586,롯데택배,Shipped,2024-10-16 18:13:15,
S000617,O000617,대한통운,Cancelled,2024-10-17 10:04:53,
S008273,O008273,롯데택배,Delivered,2024-10-17 12:55:14,2024-10-19 12:55:14
S009725,O009725,한진택배,Shipped,2024-10-17 09:42:16,
S007885,O007885,롯데택배,Delivered,2024-10-17 04:50:13,2024-10-18 04:50:13
S009889,O009889,대한통운,Delivered,2024-10-17 08:42:07,2024-10-20 08:42:07
S000731,O000731,우체국택배,Delivered,2024-10-17 20:41:08,2024-10-19 20:41:08
S006491,O006491,우체국택배,Shipped,2024-10-17 05:24:59,
S008470,O008470,우체국택배,Delivered,2024-10-17 14:47:56,2024-10-21 14:47:56
S002644,O002644,한진택배,Delivered,2024-10-17 22:37:15,2024-10-19 22:37:15
S005908,O005908,우체국택배,Cancelled,2024-10-18 02:41:19,
S000196,O000196,한진택배,Delivered,2024-10-17 09:21:39,2024-10-20 09:21:39
S000008,O000008,한진택배,Delivered,2024-10-17 16:39:48,2024-10-21 16:39:48
S003773,O003773,우체국택배,Delivered,2024-10-17 16:13:52,2024-10-21 16:13:52
S007477,O007477,우체국택배,Delivered,2024-10-17 18:45:35,2024-10-18 18:45:35
S000975,O000975,롯데택배,Delivered,2024-10-18 02:29:50,2024-10-22 02:29:50
S008505,O008505,한진택배,Preparing,2024-10-18 01:46:32,
S003747,O003747,우체국택배,Delivered,2024-10-18 07:02:14,2024-10-22 07:02:14
S001293,O001293,롯데택배,Delivered,2024-10-18 16:28:59,2024-10-22 16:28:59
S009907,O009907,대한통운,Preparing,2024-10-18 17:43:37,
S005975,O005975,롯데택배,Delivered,2024-10-18 07:09:33,2024-10-22 07:09:33
S003652,O003652,한진택배,Delivered,2024-10-18 06:29:58,2024-10-20 06:29:58
S002150,O002150,우체국택배,Delivered,2024-10-19 01:33:29,2024-10-24 01:33:29
S004524,O004524,우체국택배,Delivered,2024-10-19 07:41:04,2024-10-22 07:41:04
S009340,O009340,롯데택배,Delivered,2024-10-19 03:51:59,2024-10-22 03:51:59
S000429,O000429,우체국택배,Shipped,2024-10-19 10:27:23,
S004554,O004554,대한통운,Delivered,2024-10-19 15:01:13,2024-10-20 15:01:13
S008286,O008286,롯데택배,Preparing,2024-10-19 23:48:33,
S003333,O003333,대한통운,Preparing,2024-10-19 18:02:26,
S008464,O008464,대한통운,Delivered,2024-10-19 14:39:40,2024-10-21 14:39:40
S002536,O002536,우체국택배,Delivered,2024-10-19 14:56:48,2024-10-24 14:56:48
S000918,O000918,대한통운,Delivered,2024-10-20 04:26:53,2024-10-24 04:26:53
S001150,O001150,한진택배,Delivered,2024-10-20 00:39:24,2024-10-25 00:39:24
S008656,O008656,한진택배,Delivered,2024-10-20 03:03:44,2024-10-23 03:03:44
S001395,O001395,대한통운,Delivered,2024-10-20 04:14:45,2024-10-23 04:14:45
S007624,O007624,우체국택배,Preparing,2024-10-20 09:00:25,
S004447,O004447,대한통운,Shipped,2024-10-19 16:27:08,
S006339,O006339,한진택배,Shipped,2024-10-20 03:56:59,
S006672,O006672,대한통운,Preparing,2024-10-20 13:24:59,
S001924,O001924,한진택배,Delivered,2024-10-20 02:38:29,2024-10-21 02:38:29
S001910,O001910,롯데택배,Delivered,2024-10-20 00:12:03,2024-10-23 00:12:03
S000520,O000520,우체국택배,Delivered,2024-10-20 18:48:22,2024-10-24 18:48:22
S007536,O007536,우체국택배,Shipped,2024-10-20 23:19:11,
S004430,O004430,우체국택배,Delivered,2024-10-20 16:40:52,2024-10-23 16:40:52
S000046,O000046,롯데택배,Cancelled,2024-10-20 10:37:51,
S004994,O004994,한진택배,Delivered,2024-10-20 22:54:39,2024-10-22 22:54:39
S008561,O008561,롯데택배,Delivered,2024-10-21 01:39:17,2024-10-25 01:39:17
S007617,O007617,대한통운,Preparing,2024-10-20 06:21:33,
S002027,O002027,대한통운,Cancelled,2024-10-20 14:54:44,
S005287,O005287,대한통운,Delivered,2024-10-20 11:16:24,2024-10-24 11:16:24
S006657,O006657,대한통운,Delivered,2024-10-20 10:12:44,2024-10-24 10:12:44
S006856,O006856,한진택배,Delivered,2024-10-20 16:17:40,2024-10-24 16:17:40
S008659,O008659,대한통운,Delivered,2024-10-20 20:35:24,2024-10-23 20:35:24
S001714,O001714,한진택배,Delivered,2024-10-21 01:30:12,2024-10-26 01:30:12
S007881,O007881,롯데택배,Delivered,2024-10-21 03:31:40,2024-10-26 03:31:40
S006937,O006937,우체국택배,Delivered,2024-10-21 08:33:01,2024-10-26 08:33:01
S008761,O008761,대한통운,Shipped,2024-10-21 00:54:02,
S006141,O006141,우체국택배,Shipped,2024-10-21 10:30:52,
S002342,O002342,대한통운,Delivered,2024-10-21 16:44:05,2024-10-24 16:44:05
S000443,O000443,롯데택배,Delivered,2024-10-21 11:03:29,2024-10-23 11:03:29
S008820,O008820,우체국택배,Delivered,2024-10-21 19:06:19,2024-10-26 19:06:19
S009931,O009931,한진택배,Delivered,2024-10-21 21:18:38,2024-10-25 21:18:38
S006439,O006439,대한통운,Delivered,2024-10-21 07:54:10,2024-10-23 07:54:10
S004026,O004026,한진택배,Delivered,2024-10-21 04:59:52,2024-10-26 04:59:52
S004610,O004610,대한통운,Delivered,2024-10-21 16:44:45,2024-10-26 16:44:45
S009966,O009966,우체국택배,Delivered,2024-10-21 19:50:03,2024-10-26 19:50:03
S007611,O007611,한진택배,Delivered,2024-10-21 08:41:23,2024-10-24 08:41:23
S008180,O008180,한진택배,Delivered,2024-10-22 05:53:19,2024-10-23 05:53:19
S003572,O003572,우체국택배,Delivered,2024-10-22 01:17:29,2024-10-27 01:17:29
S009668,O009668,한진택배,Cancelled,2024-10-21 15:36:38,
S006493,O006493,우체국택배,Delivered,2024-10-22 16:04:26,2024-10-23 16:04:26
S007136,O007136,우체국택배,Preparing,2024-10-22 17:40:33,
S009955,O009955,우체국택배,Delivered,2024-10-22 15:07:45,2024-10-26 15:07:45
S001160,O001160,롯데택배,Shipped,2024-10-22 13:54:39,
S002762,O002762,롯데택배,Delivered,2024-10-22 09:21:25,2024-10-27 09:21:25
S009242,O009242,대한통운,Delivered,2024-10-22 18:55:19,2024-10-24 18:55:19
S000575,O000575,한진택배,Delivered,2024-10-22 05:30:39,2024-10-24 05:30:39
S007238,O007238,한진택배,Shipped,2024-10-22 20:14:19,
S008485,O008485,우체국택배,Delivered,2024-10-22 07:19:05,2024-10-25 07:19:05
S009200,O009200,한진택배,Delivered,2024-10-22 21:25:43,2024-10-23 21:25:43
S002657,O002657,대한통운,Delivered,2024-10-22 12:27:51,2024-10-23 12:27:51
S000586,O000586,롯데택배,Delivered,2024-10-22 16:04:59,2024-10-25 16:04:59
S007915,O007915,한진택배,Delivered,2024-10-22 10:49:14,2024-10-23 10:49:14
S003745,O003745,대한통운,Delivered,2024-10-22 19:47:30,2024-10-23 19:47:30
S008246,O008246,대한통운,Delivered,2024-10-23 00:13:21,2024-10-25 00:13:21
S006216,O006216,대한통운,Shipped,2024-10-22 15:49:31,
S007782,O007782,한진택배,Delivered,2024-10-22 19:55:00,2024-10-25 19:55:00
S006703,O006703,롯데택배,Shipped,2024-10-23 17:34:08,
S001313,O001313,한진택배,Shipped,2024-10-23 06:24:09,
S007894,O007894,한진택배,Shipped,2024-10-24 01:01:37,
S001282,O001282,한진택배,Shipped,2024-10-23 22:13:04,
S001256,O001256,한진택배,Delivered,2024-10-23 22:01:24,2024-10-27 22:01:24
S000569,O000569,한진택배,Shipped,2024-10-24 02:08:19,
S004910,O004910,한진택배,Delivered,2024-10-24 02:48:22,2024-10-27 02:48:22
S008838,O008838,대한통운,Delivered,2024-10-24 04:56:57,2024-10-26 04:56:57
S005717,O005717,우체국택배,Delivered,2024-10-23 17:09:25,2024-10-26 17:09:25
S004916,O004916,한진택배,Shipped,2024-10-24 00:02:10,
S004745,O004745,우체국택배,Cancelled,2024-10-23 21:04:35,
S003978,O003978,대한통운,Delivered,2024-10-23 18:02:32,2024-10-28 18:02:32
S000540,O000540,우체국택배,Preparing,2024-10-24 03:08:21,
S003534,O003534,대한통운,Delivered,2024-10-23 23:51:48,2024-10-28 23:51:48
S009280,O009280,한진택배,Delivered,2024-10-23 23:34:45,2024-10-24 23:34:45
S008338,O008338,롯데택배,Shipped,2024-10-24 18:37:35,
S003638,O003638,우체국택배,Delivered,2024-10-24 20:19:59,2024-10-27 20:19:59
S007997,O007997,우체국택배,Delivered,2024-10-24 02:29:57,2024-10-28 02:29:57
S003205,O003205,한진택배,Delivered,2024-10-24 18:46:37,2024-10-26 18:46:37
S008922,O008922,한진택배,Delivered,2024-10-24 22:35:49,2024-10-26 22:35:49
S004439,O004439,우체국택배,Delivered,2024-10-24 13:35:03,2024-10-25 13:35:03
S001241,O001241,우체국택배,Cancelled,2024-10-25 00:26:18,
S001262,O001262,롯데택배,Preparing,2024-10-24 14:59:24,
S005549,O005549,롯데택배,Delivered,2024-10-25 02:06:02,2024-10-29 02:06:02
S008530,O008530,롯데택배,Delivered,2024-10-25 03:52:51,2024-10-26 03:52:51
S006789,O006789,한진택배,Delivered,2024-10-25 03:36:31,2024-10-29 03:36:31
S005572,O005572,한진택배,Cancelled,2024-10-25 15:30:59,
S005194,O005194,우체국택배,Delivered,2024-10-25 08:45:13,2024-10-26 08:45:13
S004205,O004205,한진택배,Delivered,2024-10-25 18:58:54,2024-10-28 18:58:54
S006122,O006122,롯데택배,Delivered,2024-10-25 03:53:01,2024-10-30 03:53:01
S006417,O006417,우체국택배,Delivered,2024-10-25 12:46:18,2024-10-30 12:46:18
S000052,O000052,대한통운,Delivered,2024-10-25 21:09:22,2024-10-27 21:09:22
S008294,O008294,우체국택배,Delivered,2024-10-25 06:38:11,2024-10-29 06:38:11
S001420,O001420,우체국택배,Delivered,2024-10-26 00:35:30,2024-10-31 00:35:30
S000492,O000492,한진택배,Delivered,2024-10-26 01:37:10,2024-10-30 01:37:10
S006743,O006743,우체국택배,Delivered,2024-10-25 07:21:47,2024-10-28 07:21:47
S007504,O007504,대한통운,Delivered,2024-10-25 08:51:49,2024-10-26 08:51:49
S005519,O005519,롯데택배,Shipped,2024-10-26 14:33:00,
S004331,O004331,대한통운,Delivered,2024-10-25 23:08:32,2024-10-28 23:08:32
S001361,O001361,대한통운,Delivered,2024-10-26 06:34:13,2024-10-29 06:34:13
S004852,O004852,대한통운,Preparing,2024-10-26 16:01:47,
S002850,O002850,롯데택배,Delivered,2024-10-26 08:00:36,2024-10-29 08:00:36
S002805,O002805,한진택배,Delivered,2024-10-26 03:41:20,2024-10-27 03:41:20
S006073,O006073,우체국택배,Delivered,2024-10-27 09:19:12,2024-10-28 09:19:12
S000227,O000227,대한통운,Preparing,2024-10-26 23:00:33,
S000029,O000029,우체국택배,Delivered,2024-10-26 21:17:41,2024-10-27 21:17:41
S003459,O003459,롯데택배,Shipped,2024-10-26 17:58:04,
S001744,O001744,대한통운,Delivered,2024-10-26 18:54:03,2024-10-31 18:54:03
S009686,O009686,롯데택배,Delivered,2024-10-27 13:22:25,2024-10-30 13:22:25
S000724,O000724,대한통운,Preparing,2024-10-27 01:41:56,
S004229,O004229,우체국택배,Shipped,2024-10-27 03:13:29,
S007692,O007692,한진택배,Delivered,2024-10-27 10:35:28,2024-10-31 10:35:28
S006434,O006434,한진택배,Delivered,2024-10-27 22:51:46,2024-11-01 22:51:46
S009353,O009353,우체국택배,Delivered,2024-10-28 00:57:11,2024-10-30 00:57:11
S008709,O008709,우체국택배,Shipped,2024-10-27 14:29:33,
S000798,O000798,우체국택배,Shipped,2024-10-27 20:20:33,
S003590,O003590,한진택배,Delivered,2024-10-28 06:35:02,2024-10-31 06:35:02
S004597,O004597,롯데택배,Delivered,2024-10-27 20:12:47,2024-10-30 20:12:47
S009350,O009350,대한통운,Preparing,2024-10-27 19:11:08,
S009913,O009913,대한통운,Preparing,2024-10-28 07:48:27,
S006354,O006354,한진택배,Preparing,2024-10-28 10:38:19,
S002466,O002466,대한통운,Shipped,2024-10-27 22:32:01,
S001316,O001316,한진택배,Delivered,2024-10-28 11:00:40,2024-10-30 11:00:40
S007221,O007221,롯데택배,Delivered,2024-10-28 00:22:05,2024-10-30 00:22:05
S006817,O006817,대한통운,Delivered,2024-10-28 15:53:09,2024-11-02 15:53:09
S005156,O005156,한진택배,Delivered,2024-10-28 18:23:47,2024-10-31 18:23:47
S009172,O009172,대한통운,Delivered,2024-10-28 16:57:41,2024-11-01 16:57:41
S009096,O009096,우체국택배,Delivered,2024-10-28 14:37:29,2024-10-30 14:37:29
S005033,O005033,롯데택배,Cancelled,2024-10-29 01:16:21,
S001975,O001975,한진택배,Delivered,2024-10-28 07:07:24,2024-10-30 07:07:24
S001748,O001748,한진택배,Delivered,2024-10-28 19:55:59,2024-11-01 19:55:59
S006645,O006645,한진택배,Delivered,2024-10-28 20:00:13,2024-10-31 20:00:13
S002784,O002784,대한통운,Shipped,2024-10-28 23:38:45,
S008399,O008399,대한통운,Cancelled,2024-10-28 12:11:13,
S002188,O002188,한진택배,Delivered,2024-10-29 04:41:12,2024-11-02 04:41:12
S007309,O007309,우체국택배,Delivered,2024-10-28 22:26:11,2024-10-30 22:26:11
S003765,O003765,대한통운,Delivered,2024-10-28 19:57:41,2024-11-01 19:57:41
S000944,O000944,롯데택배,Delivered,2024-10-29 00:18:51,2024-11-02 00:18:51
S000688,O000688,대한통운,Delivered,2024-10-29 02:36:33,2024-10-30 02:36:33
S003631,O003631,한진택배,Preparing,2024-10-29 12:22:50,
S007489,O007489,롯데택배,Delivered,2024-10-29 15:28:41,2024-11-01 15:28:41
S004947,O004947,우체국택배,Delivered,2024-10-29 04:00:02,2024-11-02 04:00:02
S000380,O000380,우체국택배,Delivered,2024-10-29 13:14:18,2024-10-31 13:14:18
S008819,O008819,롯데택배,Delivered,2024-10-29 12:42:11,2024-10-30 12:42:11
S001872,O001872,한진택배,Preparing,2024-10-29 08:31:53,
S004286,O004286,한진택배,Delivered,2024-10-30 06:32:43,2024-10-31 06:32:43
S009713,O009713,한진택배,Cancelled,2024-10-30 03:28:24,
S002619,O002619,롯데택배,Delivered,2024-10-29 23:19:13,2024-10-31 23:19:13
S003178,O003178,롯데택배,Preparing,2024-10-29 12:32:00,
S001233,O001233,대한통운,Delivered,2024-10-30 11:52:03,2024-11-01 11:52:03
S007322,O007322,롯데택배,Delivered,2024-10-30 12:00:37,2024-10-31 12:00:37
S001084,O001084,우체국택배,Delivered,2024-10-29 16:27:03,2024-11-03 16:27:03
S003412,O003412,우체국택배,Delivered,2024-10-29 14:55:50,2024-10-30 14:55:50
S000264,O000264,한진택배,Delivered,2024-10-30 03:17:48,2024-11-04 03:17:48
S008061,O008061,롯데택배,Delivered,2024-10-29 18:53:25,2024-10-30 18:53:25
S002024,O002024,롯데택배,Preparing,2024-10-30 14:38:53,
S001489,O001489,대한통운,Delivered,2024-10-30 00:13:08,2024-11-02 00:13:08
S004176,O004176,한진택배,Shipped,2024-10-30 13:23:02,
S008566,O008566,한진택배,Delivered,2024-10-30 06:43:32,2024-11-02 06:43:32
S009372,O009372,롯데택배,Cancelled,2024-10-30 05:53:05,
S000009,O000009,롯데택배,Delivered,2024-10-30 14:58:27,2024-10-31 14:58:27
S008816,O008816,한진택배,Shipped,2024-10-30 15:11:31,
S009265,O009265,대한통운,Delivered,2024-10-30 06:03:34,2024-11-02 06:03:34
S002992,O002992,우체국택배,Delivered,2024-10-31 01:14:36,2024-11-01 01:14:36
S002558,O002558,한진택배,Delivered,2024-10-30 15:08:15,2024-11-01 15:08:15
S006592,O006592,한진택배,Cancelled,2024-10-30 19:15:13,
S006535,O006535,롯데택배,Shipped,2024-10-30 15:07:42,
S005505,O005505,한진택배,Delivered,2024-10-30 16:22:41,2024-10-31 16:22:41
S000796,O000796,한진택배,Delivered,2024-10-31 00:04:08,2024-11-05 00:04:08
S004254,O004254,대한통운,Delivered,2024-10-31 04:30:52,2024-11-05 04:30:52
S006842,O006842,우체국택배,Delivered,2024-10-30 19:18:51,2024-11-04 19:18:51
S000784,O000784,롯데택배,Shipped,2024-10-31 08:25:28,
S009314,O009314,우체국택배,Shipped,2024-10-31 08:03:51,
S001284,O001284,대한통운,Delivered,2024-10-31 01:44:08,2024-11-01 01:44:08
S001136,O001136,우체국택배,Delivered,2024-10-31 11:04:30,2024-11-01 11:04:30
S008281,O008281,한진택배,Delivered,2024-10-31 19:04:51,2024-11-05 19:04:51
S007576,O007576,대한통운,Delivered,2024-10-31 07:13:50,2024-11-03 07:13:50
S002435,O002435,한진택배,Delivered,2024-10-31 11:08:31,2024-11-05 11:08:31
S005732,O005732,대한통운,Delivered,2024-10-31 19:41:02,2024-11-03 19:41:02
S009934,O009934,한진택배,Delivered,2024-10-31 22:13:18,2024-11-05 22:13:18
S006229,O006229,대한통운,Preparing,2024-11-01 02:01:18,
S002724,O002724,우체국택배,Delivered,2024-11-01 07:33:00,2024-11-06 07:33:00
S002795,O002795,대한통운,Preparing,2024-11-01 10:36:39,
S006153,O006153,우체국택배,Delivered,2024-11-01 09:50:37,2024-11-05 09:50:37
S003221,O003221,우체국택배,Delivered,2024-11-01 04:23:17,2024-11-06 04:23:17
S008408,O008408,우체국택배,Delivered,2024-11-01 14:52:59,2024-11-04 14:52:59
S006188,O006188,우체국택배,Preparing,2024-11-01 03:54:44,
S002514,O002514,롯데택배,Delivered,2024-11-01 19:56:44,2024-11-05 19:56:44
S004364,O004364,우체국택배,Cancelled,2024-11-01 09:40:18,
S004321,O004321,우체국택배,Delivered,2024-11-02 00:04:14,2024-11-05 00:04:14
S006479,O006479,한진택배,Delivered,2024-11-01 13:29:42,2024-11-06 13:29:42
S000495,O000495,우체국택배,Cancelled,2024-11-02 04:57:43,
S008744,O008744,우체국택배,Delivered,2024-11-01 21:41:48,2024-11-03 21:41:48
S002382,O002382,롯데택배,Shipped,2024-11-02 03:35:23,
S009631,O009631,롯데택배,Shipped,2024-11-02 01:59:01,
S005615,O005615,롯데택배,Shipped,2024-11-01 22:08:18,
S007496,O007496,한진택배,Delivered,2024-11-02 17:20:02,2024-11-05 17:20:02
S002343,O002343,우체국택배,Delivered,2024-11-02 04:02:46,2024-11-04 04:02:46
S001404,O001404,대한통운,Cancelled,2024-11-02 12:26:10,
S005753,O005753,대한통운,Shipped,2024-11-02 08:23:41,
S003570,O003570,우체국택배,Delivered,2024-11-02 06:32:40,2024-11-05 06:32:40
S001285,O001285,한진택배,Delivered,2024-11-02 12:03:15,2024-11-03 12:03:15
S005382,O005382,우체국택배,Delivered,2024-11-03 00:35:40,2024-11-04 00:35:40
S001634,O001634,대한통운,Delivered,2024-11-03 02:46:58,2024-11-05 02:46:58
S002553,O002553,우체국택배,Cancelled,2024-11-02 12:28:25,
S008454,O008454,대한통운,Cancelled,2024-11-02 11:11:02,
S002006,O002006,한진택배,Delivered,2024-11-03 07:07:56,2024-11-04 07:07:56
S008988,O008988,한진택배,Delivered,2024-11-02 17:04:53,2024-11-03 17:04:53
S000912,O000912,한진택배,Delivered,2024-11-03 09:05:52,2024-11-05 09:05:52
S004690,O004690,롯데택배,Delivered,2024-11-03 08:00:25,2024-11-06 08:00:25
S002422,O002422,롯데택배,Delivered,2024-11-02 18:26:46,2024-11-07 18:26:46
S007986,O007986,롯데택배,Delivered,2024-11-03 13:12:09,2024-11-07 13:12:09
S006285,O006285,한진택배,Shipped,2024-11-03 12:57:42,
S000013,O000013,한진택배,Delivered,2024-11-03 10:47:23,2024-11-07 10:47:23
S002688,O002688,대한통운,Delivered,2024-11-03 17:54:50,2024-11-04 17:54:50
S008352,O008352,한진택배,Delivered,2024-11-03 01:50:00,2024-11-07 01:50:00
S004795,O004795,대한통운,Preparing,2024-11-03 07:32:48,
S005512,O005512,우체국택배,Delivered,2024-11-03 21:30:33,2024-11-07 21:30:33
S001941,O001941,한진택배,Preparing,2024-11-03 21:52:02,
S005128,O005128,한진택배,Delivered,2024-11-04 03:09:23,2024-11-08 03:09:23
S006970,O006970,한진택배,Delivered,2024-11-04 06:12:30,2024-11-05 06:12:30
S002439,O002439,롯데택배,Delivered,2024-11-03 23:41:09,2024-11-04 23:41:09
S001581,O001581,롯데택배,Delivered,2024-11-04 14:23:07,2024-11-06 14:23:07
S006521,O006521,대한통운,Shipped,2024-11-04 13:30:20,
S002086,O002086,대한통운,Delivered,2024-11-03 21:14:42,2024-11-04 21:14:42
S006883,O006883,우체국택배,Delivered,2024-11-04 08:54:06,2024-11-05 08:54:06
